latitude,longitude,km
-34.609096,-58.41902411,1121
-34.6090983,-58.41903464,1122
-34.6091006,-58.41904519,1123
-34.60910291,-58.41905574,1124
-34.60910521,-58.41906629,1125
-34.60910752,-58.41907685,1126
-34.60910982,-58.4190874,1127
-34.60911212,-58.41909794,1128
-34.60911442,-58.41910848,1129
-34.60911672,-58.41911903,1130
-34.60911903,-58.41912957,1131
-34.60912136,-58.41914011,1132
-34.60912369,-58.41915065,1133
-34.60912603,-58.41916119,1134
-34.6091284,-58.41917171,1135
-34.60913081,-58.41918222,1136
-34.60913322,-58.41919273,1137
-34.60913562,-58.41920323,1138
-34.60913803,-58.41921373,1139
-34.60914044,-58.41922423,1140
-34.60914285,-58.41923475,1141
-34.60914527,-58.41924526,1142
-34.60914769,-58.41925578,1143
-34.60915011,-58.4192663,1144
-34.60915254,-58.41927681,1145
-34.60915498,-58.41928731,1146
-34.60915743,-58.41929782,1147
-34.6091599,-58.41930831,1148
-34.60916239,-58.4193188,1149
-34.60916489,-58.41932929,1150
-34.60916742,-58.41933977,1151
-34.60916995,-58.41935024,1152
-34.60917248,-58.41936071,1153
-34.60917502,-58.41937117,1154
-34.60917755,-58.41938162,1155
-34.60918008,-58.41939208,1156
-34.60918263,-58.41940253,1157
-34.60918521,-58.41941298,1158
-34.60918779,-58.41942343,1159
-34.60919037,-58.41943388,1160
-34.60919295,-58.41944432,1161
-34.60919554,-58.41945476,1162
-34.60919812,-58.4194652,1163
-34.60920072,-58.41947564,1164
-34.60920332,-58.41948608,1165
-34.60920594,-58.41949652,1166
-34.60920855,-58.41950695,1167
-34.60921117,-58.41951738,1168
-34.6092138,-58.41952779,1169
-34.60921643,-58.41953821,1170
-34.60921907,-58.41954862,1171
-34.60922173,-58.41955904,1172
-34.60922439,-58.41956945,1173
-34.60922706,-58.41957987,1174
-34.60922974,-58.41959028,1175
-34.60923243,-58.41960068,1176
-34.60923512,-58.41961108,1177
-34.60923783,-58.41962148,1178
-34.60924055,-58.41963188,1179
-34.60924328,-58.41964228,1180
-34.60924603,-58.41965267,1181
-34.60924879,-58.41966305,1182
-34.60925156,-58.41967342,1183
-34.60925434,-58.41968378,1184
-34.60925712,-58.41969414,1185
-34.6092599,-58.41970449,1186
-34.6092627,-58.41971484,1187
-34.6092655,-58.4197252,1188
-34.60926832,-58.41973555,1189
-34.60927114,-58.4197459,1190
-34.60927397,-58.41975624,1191
-34.60927681,-58.41976658,1192
-34.60927966,-58.41977692,1193
-34.60928251,-58.41978726,1194
-34.60928536,-58.41979761,1195
-34.60928822,-58.41980797,1196
-34.60929107,-58.41981833,1197
-34.60929394,-58.4198287,1198
-34.60929681,-58.41983906,1199
-34.60929968,-58.41984943,1200
-34.60930257,-58.41985978,1201
-34.60930546,-58.41987012,1202
-34.60930836,-58.41988047,1203
-34.60931127,-58.41989081,1204
-34.60931419,-58.41990114,1205
-34.60931709,-58.41991148,1206
-34.60932001,-58.41992179,1207
-34.60932293,-58.41993209,1208
-34.60932586,-58.41994239,1209
-34.60932881,-58.41995268,1210
-34.60933179,-58.41996296,1211
-34.60933477,-58.41997325,1212
-34.60933774,-58.41998354,1213
-34.60934074,-58.41999383,1214
-34.60934381,-58.42000409,1215
-34.60934694,-58.42001432,1216
-34.60935004,-58.42002456,1217
-34.6093531,-58.42003482,1218
-34.60935621,-58.42004505,1219
-34.60935944,-58.42005525,1220
-34.60936271,-58.42006543,1221
-34.60936588,-58.42007566,1222
-34.609369,-58.4200859,1223
-34.60937216,-58.42009612,1224
-34.60937541,-58.4201063,1225
-34.60937864,-58.42011648,1226
-34.60938179,-58.4201267,1227
-34.60938493,-58.42013693,1228
-34.60938814,-58.42014712,1229
-34.60939139,-58.42015731,1230
-34.60939458,-58.42016751,1231
-34.6093977,-58.42017773,1232
-34.60940082,-58.42018795,1233
-34.60940392,-58.42019817,1234
-34.60940703,-58.42020838,1235
-34.60941015,-58.42021859,1236
-34.60941326,-58.4202288,1237
-34.60941638,-58.42023901,1238
-34.6094195,-58.42024922,1239
-34.60942263,-58.42025943,1240
-34.60942578,-58.42026962,1241
-34.60942893,-58.42027981,1242
-34.60943209,-58.42029,1243
-34.60943525,-58.4203002,1244
-34.60943841,-58.42031039,1245
-34.60944157,-58.4203206,1246
-34.60944474,-58.4203308,1247
-34.60944791,-58.420341,1248
-34.60945109,-58.42035119,1249
-34.60945427,-58.42036139,1250
-34.60945745,-58.42037159,1251
-34.60946063,-58.42038179,1252
-34.60946383,-58.42039199,1253
-34.60946701,-58.42040218,1254
-34.60947021,-58.42041238,1255
-34.60947341,-58.42042258,1256
-34.6094766,-58.42043279,1257
-34.60947979,-58.420443,1258
-34.60948298,-58.42045322,1259
-34.60948618,-58.42046343,1260
-34.60948939,-58.42047363,1261
-34.6094926,-58.42048382,1262
-34.60949582,-58.42049402,1263
-34.60949904,-58.42050421,1264
-34.60950226,-58.42051441,1265
-34.60950548,-58.42052462,1266
-34.60950869,-58.42053482,1267
-34.6095119,-58.42054502,1268
-34.6095151,-58.42055521,1269
-34.60951831,-58.42056539,1270
-34.60952152,-58.42057557,1271
-34.60952473,-58.42058576,1272
-34.60952796,-58.42059594,1273
-34.60953119,-58.42060612,1274
-34.60953444,-58.4206163,1275
-34.60953767,-58.42062648,1276
-34.6095409,-58.42063666,1277
-34.60954414,-58.42064683,1278
-34.60954737,-58.42065701,1279
-34.6095506,-58.42066719,1280
-34.60955383,-58.42067738,1281
-34.60955706,-58.42068757,1282
-34.60956029,-58.42069776,1283
-34.60956351,-58.42070794,1284
-34.60956674,-58.42071813,1285
-34.60956995,-58.42072831,1286
-34.60957318,-58.42073849,1287
-34.6095764,-58.42074868,1288
-34.60957963,-58.42075887,1289
-34.60958285,-58.42076906,1290
-34.60958607,-58.42077925,1291
-34.60958928,-58.42078944,1292
-34.60959249,-58.42079963,1293
-34.60959568,-58.42080983,1294
-34.60959886,-58.42082003,1295
-34.60960204,-58.42083024,1296
-34.60960519,-58.42084045,1297
-34.60960835,-58.42085067,1298
-34.60961149,-58.42086089,1299
-34.60961461,-58.42087111,1300
-34.60961771,-58.42088134,1301
-34.6096208,-58.42089159,1302
-34.60962387,-58.42090184,1303
-34.60962691,-58.4209121,1304
-34.60962993,-58.42092238,1305
-34.60963293,-58.42093266,1306
-34.60963589,-58.42094295,1307
-34.60963884,-58.42095325,1308
-34.60964175,-58.42096356,1309
-34.60964464,-58.42097389,1310
-34.6096475,-58.42098423,1311
-34.60965034,-58.42099458,1312
-34.60965314,-58.42100494,1313
-34.60965592,-58.42101531,1314
-34.60965867,-58.4210257,1315
-34.60966138,-58.42103609,1316
-34.60966405,-58.42104651,1317
-34.6096667,-58.42105693,1318
-34.60966932,-58.42106736,1319
-34.60967191,-58.4210778,1320
-34.60967446,-58.42108826,1321
-34.609677,-58.42109871,1322
-34.60967952,-58.42110917,1323
-34.60968204,-58.42111964,1324
-34.60968451,-58.42113012,1325
-34.60968699,-58.4211406,1326
-34.60968944,-58.42115109,1327
-34.6096919,-58.42116157,1328
-34.60969431,-58.42117208,1329
-34.60969675,-58.42118257,1330
-34.60969918,-58.42119308,1331
-34.60970161,-58.42120358,1332
-34.60970407,-58.42121408,1333
-34.60970653,-58.42122457,1334
-34.60970901,-58.42123506,1335
-34.60971149,-58.42124555,1336
-34.60971398,-58.42125603,1337
-34.60971649,-58.42126651,1338
-34.60971903,-58.42127698,1339
-34.60972158,-58.42128745,1340
-34.60972416,-58.42129791,1341
-34.60972677,-58.42130836,1342
-34.60972939,-58.4213188,1343
-34.60973206,-58.42132922,1344
-34.60973473,-58.42133963,1345
-34.60973744,-58.42135004,1346
-34.60974017,-58.42136045,1347
-34.60974294,-58.42137084,1348
-34.60974573,-58.42138122,1349
-34.60974854,-58.42139159,1350
-34.60975139,-58.42140194,1351
-34.60975425,-58.42141228,1352
-34.60975714,-58.42142261,1353
-34.60976005,-58.42143294,1354
-34.60976299,-58.42144324,1355
-34.60976596,-58.42145354,1356
-34.60976895,-58.42146383,1357
-34.60977198,-58.4214741,1358
-34.60977503,-58.42148436,1359
-34.6097781,-58.42149461,1360
-34.60978119,-58.42150485,1361
-34.6097843,-58.42151508,1362
-34.60978743,-58.42152531,1363
-34.60979057,-58.42153553,1364
-34.60979373,-58.42154574,1365
-34.60979691,-58.42155594,1366
-34.6098001,-58.42156614,1367
-34.60980332,-58.42157633,1368
-34.60980654,-58.42158651,1369
-34.60980977,-58.42159669,1370
-34.60981301,-58.42160687,1371
-34.60981626,-58.42161704,1372
-34.60981953,-58.42162721,1373
-34.6098228,-58.42163737,1374
-34.60982609,-58.42164752,1375
-34.6098294,-58.42165767,1376
-34.60983271,-58.42166781,1377
-34.60983604,-58.42167795,1378
-34.60983937,-58.42168808,1379
-34.60984271,-58.4216982,1380
-34.60984606,-58.42170832,1381
-34.60984942,-58.42171844,1382
-34.60985278,-58.42172856,1383
-34.60985615,-58.42173867,1384
-34.60985954,-58.42174877,1385
-34.60986293,-58.42175887,1386
-34.60986647,-58.42176889,1387
-34.60987433,-58.42177423,1388
-34.60988293,-58.42177747,1389
-34.60989085,-58.42178266,1390
-34.6098967,-58.42179095,1391
-34.60989916,-58.42180144,1392
-34.60990049,-58.4218122,1393
-34.60990412,-58.42182217,1394
-34.60990792,-58.42183206,1395
-34.60991178,-58.42184193,1396
-34.60991557,-58.42185183,1397
-34.60991931,-58.42186175,1398
-34.60992301,-58.4218717,1399
-34.60992673,-58.42188164,1400
-34.60993044,-58.42189158,1401
-34.60993414,-58.42190154,1402
-34.60993788,-58.42191147,1403
-34.60994159,-58.42192141,1404
-34.60994529,-58.42193136,1405
-34.60994904,-58.42194128,1406
-34.60995277,-58.4219512,1407
-34.60995647,-58.42196115,1408
-34.6099602,-58.42197108,1409
-34.60996396,-58.421981,1410
-34.6099677,-58.42199092,1411
-34.60997144,-58.42200085,1412
-34.6099752,-58.42201077,1413
-34.60997898,-58.42202067,1414
-34.60998277,-58.42203057,1415
-34.60998655,-58.42204048,1416
-34.60999033,-58.42205039,1417
-34.60999412,-58.4220603,1418
-34.60999793,-58.42207019,1419
-34.61000173,-58.42208009,1420
-34.61000553,-58.42208998,1421
-34.61000934,-58.42209987,1422
-34.61001315,-58.42210976,1423
-34.61001699,-58.42211964,1424
-34.61002084,-58.42212951,1425
-34.61002469,-58.42213938,1426
-34.61002854,-58.42214925,1427
-34.61003239,-58.42215912,1428
-34.61003625,-58.42216897,1429
-34.61004014,-58.42217882,1430
-34.61004403,-58.42218866,1431
-34.61004792,-58.4221985,1432
-34.61005181,-58.42220834,1433
-34.6100557,-58.42221818,1434
-34.6100596,-58.42222801,1435
-34.61006352,-58.42223782,1436
-34.61006745,-58.42224762,1437
-34.61007138,-58.42225743,1438
-34.61007529,-58.42226724,1439
-34.61007922,-58.42227705,1440
-34.61008317,-58.42228685,1441
-34.61008713,-58.42229665,1442
-34.6100911,-58.42230643,1443
-34.61009508,-58.42231622,1444
-34.61009905,-58.42232601,1445
-34.61010302,-58.42233579,1446
-34.61010701,-58.42234557,1447
-34.61011102,-58.42235533,1448
-34.61011504,-58.42236509,1449
-34.61011906,-58.42237486,1450
-34.61012306,-58.42238463,1451
-34.61012707,-58.42239439,1452
-34.6101311,-58.42240414,1453
-34.61013515,-58.42241388,1454
-34.61013923,-58.4224236,1455
-34.61014331,-58.42243331,1456
-34.61014737,-58.42244304,1457
-34.61015143,-58.42245278,1458
-34.61015549,-58.42246251,1459
-34.61015956,-58.42247224,1460
-34.61016367,-58.42248194,1461
-34.61016779,-58.42249164,1462
-34.61017192,-58.42250133,1463
-34.61017603,-58.42251103,1464
-34.61018011,-58.42252075,1465
-34.6101842,-58.42253047,1466
-34.6101883,-58.42254018,1467
-34.61019242,-58.42254987,1468
-34.61019657,-58.42255954,1469
-34.61020072,-58.42256922,1470
-34.61020486,-58.4225789,1471
-34.61020897,-58.42258861,1472
-34.61021308,-58.42259831,1473
-34.6102172,-58.42260801,1474
-34.61022133,-58.4226177,1475
-34.61022548,-58.42262737,1476
-34.61022964,-58.42263704,1477
-34.61023381,-58.42264671,1478
-34.61023797,-58.42265639,1479
-34.61024211,-58.42266607,1480
-34.61024624,-58.42267577,1481
-34.61025037,-58.42268546,1482
-34.61025451,-58.42269516,1483
-34.61025865,-58.42270485,1484
-34.61026282,-58.42271452,1485
-34.61026699,-58.42272419,1486
-34.61027116,-58.42273386,1487
-34.61027531,-58.42274353,1488
-34.61027946,-58.42275321,1489
-34.6102836,-58.4227629,1490
-34.61028774,-58.42277259,1491
-34.6102919,-58.42278228,1492
-34.61029606,-58.42279196,1493
-34.61030024,-58.42280162,1494
-34.6103044,-58.4228113,1495
-34.61030855,-58.42282098,1496
-34.61031269,-58.42283067,1497
-34.61031682,-58.42284037,1498
-34.61032096,-58.42285007,1499
-34.6103251,-58.42285977,1500
-34.61032925,-58.42286945,1501
-34.61033341,-58.42287912,1502
-34.61033757,-58.42288879,1503
-34.61034173,-58.42289845,1504
-34.61034589,-58.42290813,1505
-34.61035004,-58.4229178,1506
-34.61035419,-58.42292748,1507
-34.61035834,-58.42293716,1508
-34.61036249,-58.42294683,1509
-34.61036665,-58.42295651,1510
-34.61037082,-58.42296618,1511
-34.61037499,-58.42297585,1512
-34.61037915,-58.42298552,1513
-34.61038329,-58.42299519,1514
-34.61038744,-58.42300487,1515
-34.61039158,-58.42301456,1516
-34.61039573,-58.42302424,1517
-34.61039988,-58.42303393,1518
-34.61040404,-58.4230436,1519
-34.6104082,-58.42305327,1520
-34.61041238,-58.42306292,1521
-34.61041656,-58.42307258,1522
-34.61042072,-58.42308225,1523
-34.61042488,-58.42309193,1524
-34.61042904,-58.42310161,1525
-34.61043318,-58.4231113,1526
-34.61043733,-58.42312099,1527
-34.61044148,-58.42313066,1528
-34.61044565,-58.42314032,1529
-34.61044982,-58.42314998,1530
-34.610454,-58.42315964,1531
-34.61045818,-58.4231693,1532
-34.61046235,-58.42317898,1533
-34.61046652,-58.42318866,1534
-34.61047068,-58.42319834,1535
-34.61047483,-58.42320802,1536
-34.610479,-58.42321768,1537
-34.61048318,-58.42322733,1538
-34.61048738,-58.42323697,1539
-34.61049159,-58.4232466,1540
-34.6104958,-58.42325624,1541
-34.6105,-58.42326589,1542
-34.61050419,-58.42327556,1543
-34.61050836,-58.42328524,1544
-34.6105125,-58.42329492,1545
-34.61051663,-58.4233046,1546
-34.61052078,-58.42331426,1547
-34.61052496,-58.42332391,1548
-34.61052918,-58.42333355,1549
-34.61053346,-58.42334317,1550
-34.6105378,-58.42335275,1551
-34.61054214,-58.42336231,1552
-34.61054646,-58.42337188,1553
-34.61055076,-58.42338145,1554
-34.61055501,-58.42339106,1555
-34.6105592,-58.42340071,1556
-34.61056334,-58.4234104,1557
-34.61056749,-58.42342009,1558
-34.61057165,-58.42342978,1559
-34.61057581,-58.42343945,1560
-34.61058,-58.4234491,1561
-34.61058422,-58.42345872,1562
-34.61058849,-58.42346832,1563
-34.61059277,-58.42347792,1564
-34.61059705,-58.42348753,1565
-34.61060133,-58.42349714,1566
-34.61060556,-58.42350676,1567
-34.61060976,-58.4235164,1568
-34.61061393,-58.42352606,1569
-34.61061809,-58.42353571,1570
-34.61062226,-58.42354537,1571
-34.61062643,-58.42355504,1572
-34.6106306,-58.42356472,1573
-34.61063476,-58.42357439,1574
-34.61063891,-58.42358406,1575
-34.61064306,-58.42359373,1576
-34.6106472,-58.4236034,1577
-34.61065135,-58.42361308,1578
-34.6106555,-58.42362276,1579
-34.61065965,-58.42363244,1580
-34.61066381,-58.42364212,1581
-34.61066796,-58.4236518,1582
-34.61067212,-58.42366146,1583
-34.61067629,-58.42367113,1584
-34.61068045,-58.42368079,1585
-34.61068461,-58.42369046,1586
-34.61068876,-58.42370014,1587
-34.6106929,-58.42370982,1588
-34.61069703,-58.4237195,1589
-34.61070117,-58.42372917,1590
-34.6107053,-58.42373886,1591
-34.61070944,-58.42374855,1592
-34.61071359,-58.42375824,1593
-34.61071774,-58.42376793,1594
-34.61072189,-58.42377762,1595
-34.61072604,-58.42378729,1596
-34.6107302,-58.42379696,1597
-34.61073436,-58.42380663,1598
-34.61073851,-58.4238163,1599
-34.61074266,-58.423826,1600
-34.6107468,-58.4238357,1601
-34.61075094,-58.42384541,1602
-34.61075508,-58.42385512,1603
-34.61075921,-58.42386481,1604
-34.61076334,-58.42387449,1605
-34.61076748,-58.42388416,1606
-34.61077161,-58.42389383,1607
-34.61077576,-58.42390351,1608
-34.6107799,-58.4239132,1609
-34.61078404,-58.4239229,1610
-34.61078818,-58.4239326,1611
-34.61079231,-58.42394229,1612
-34.61079646,-58.42395196,1613
-34.6108006,-58.42396163,1614
-34.61080474,-58.4239713,1615
-34.61080888,-58.42398098,1616
-34.61081303,-58.42399067,1617
-34.61081716,-58.42400038,1618
-34.6108213,-58.42401007,1619
-34.61082543,-58.42401976,1620
-34.61082955,-58.42402943,1621
-34.61083368,-58.42403911,1622
-34.61083782,-58.42404879,1623
-34.61084196,-58.42405847,1624
-34.6108461,-58.42406816,1625
-34.61085025,-58.42407785,1626
-34.6108544,-58.42408752,1627
-34.61085855,-58.42409718,1628
-34.6108627,-58.42410685,1629
-34.61086685,-58.42411653,1630
-34.610871,-58.42412622,1631
-34.61087515,-58.42413592,1632
-34.61087929,-58.42414562,1633
-34.61088344,-58.42415531,1634
-34.61088758,-58.424165,1635
-34.61089172,-58.42417468,1636
-34.61089587,-58.42418436,1637
-34.61090003,-58.42419404,1638
-34.61090419,-58.42420373,1639
-34.61090837,-58.42421341,1640
-34.61091255,-58.42422309,1641
-34.61091672,-58.42423278,1642
-34.61092088,-58.42424245,1643
-34.61092503,-58.42425213,1644
-34.61092918,-58.4242618,1645
-34.61093331,-58.42427147,1646
-34.61093746,-58.42428115,1647
-34.61094161,-58.42429082,1648
-34.61094578,-58.4243005,1649
-34.61094995,-58.42431017,1650
-34.61095413,-58.42431982,1651
-34.61095832,-58.42432946,1652
-34.6109625,-58.42433909,1653
-34.61096669,-58.42434871,1654
-34.61097087,-58.42435835,1655
-34.61097504,-58.42436801,1656
-34.61097921,-58.42437769,1657
-34.61098337,-58.42438737,1658
-34.61098753,-58.42439705,1659
-34.6109917,-58.42440671,1660
-34.61099586,-58.42441635,1661
-34.61100003,-58.42442597,1662
-34.61100422,-58.42443558,1663
-34.61100841,-58.4244452,1664
-34.61101261,-58.42445485,1665
-34.61101682,-58.42446452,1666
-34.61102103,-58.4244742,1667
-34.61102522,-58.42448389,1668
-34.6110294,-58.42449357,1669
-34.61103355,-58.42450324,1670
-34.61103771,-58.42451291,1671
-34.61104183,-58.42452259,1672
-34.61104594,-58.4245323,1673
-34.61105006,-58.42454204,1674
-34.61105418,-58.42455179,1675
-34.61105831,-58.42456153,1676
-34.61106241,-58.42457126,1677
-34.6110665,-58.42458097,1678
-34.6110706,-58.42459065,1679
-34.61107471,-58.42460033,1680
-34.61107884,-58.42461001,1681
-34.61108299,-58.42461971,1682
-34.61108716,-58.42462941,1683
-34.61109134,-58.42463912,1684
-34.61109551,-58.42464881,1685
-34.61109967,-58.4246585,1686
-34.61110381,-58.42466818,1687
-34.61110794,-58.42467786,1688
-34.61111207,-58.42468755,1689
-34.6111162,-58.42469724,1690
-34.61112034,-58.42470693,1691
-34.61112448,-58.42471662,1692
-34.61112862,-58.42472631,1693
-34.61113277,-58.42473598,1694
-34.61113692,-58.42474564,1695
-34.61114108,-58.4247553,1696
-34.61114524,-58.42476497,1697
-34.61114939,-58.42477464,1698
-34.61115355,-58.42478432,1699
-34.61115769,-58.42479399,1700
-34.61116184,-58.42480367,1701
-34.61116598,-58.42481335,1702
-34.61117013,-58.42482302,1703
-34.61117428,-58.4248327,1704
-34.61117843,-58.42484239,1705
-34.61118258,-58.42485207,1706
-34.61118673,-58.42486174,1707
-34.6111909,-58.42487141,1708
-34.61119508,-58.42488107,1709
-34.61119926,-58.42489073,1710
-34.61120346,-58.42490038,1711
-34.61120766,-58.42491003,1712
-34.61121185,-58.42491968,1713
-34.61121604,-58.42492934,1714
-34.61122022,-58.424939,1715
-34.61122438,-58.42494867,1716
-34.61122853,-58.42495835,1717
-34.61123267,-58.42496803,1718
-34.6112368,-58.42497772,1719
-34.61124093,-58.42498741,1720
-34.61124507,-58.4249971,1721
-34.61124922,-58.42500677,1722
-34.61125338,-58.42501645,1723
-34.61125755,-58.42502611,1724
-34.61126173,-58.42503577,1725
-34.61126592,-58.42504543,1726
-34.61127011,-58.42505508,1727
-34.61127429,-58.42506474,1728
-34.61127847,-58.42507439,1729
-34.61128265,-58.42508405,1730
-34.61128682,-58.42509371,1731
-34.61129099,-58.42510339,1732
-34.61129515,-58.42511306,1733
-34.61129931,-58.42512274,1734
-34.61130346,-58.42513242,1735
-34.61130762,-58.42514209,1736
-34.61131178,-58.42515176,1737
-34.61131594,-58.42516144,1738
-34.6113201,-58.42517111,1739
-34.61132427,-58.42518078,1740
-34.61132844,-58.42519045,1741
-34.6113326,-58.42520012,1742
-34.61133675,-58.4252098,1743
-34.61134091,-58.42521948,1744
